timestamp,steer,throttle,brake,speed_kmh,steer_minmax,throttle_minmax,brake_minmax,speed_kmh_minmax,steer_zscore,throttle_zscore,brake_zscore,speed_kmh_zscore
center_2025_02_21_19_54_42_803.jpg,0.0,0.0,0,1.99e-06,0.5360404235399947,0.0,0,5.91927022078282e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897774915310734
center_2025_02_21_19_54_42_875.jpg,0.0,0.0,0,1.81e-07,0.5360404235399947,0.0,0,0.0,0.25971852329569356,-5.585571025582885,0.0,-4.8977752229855716
center_2025_02_21_19_54_42_944.jpg,0.0,0.0,0,1.12e-05,0.5360404235399947,0.0,0,3.6055521593590873e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897773348873339
center_2025_02_21_19_54_43_010.jpg,0.0,0.0,0,4.28e-06,0.5360404235399947,0.0,0,1.3412431528462564e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897774525827387
center_2025_02_21_19_54_43_078.jpg,0.0,0.0,0,3.28e-06,0.5360404235399947,0.0,0,1.0140308686681017e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897774695907451
center_2025_02_21_19_54_43_146.jpg,0.0,0.0,0,1.99e-06,0.5360404235399947,0.0,0,5.91927022078282e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897774915310734
center_2025_02_21_19_54_43_214.jpg,0.0,0.0,0,3.23e-06,0.5360404235399947,0.0,0,9.976702544591939e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897774704411455
center_2025_02_21_19_54_43_287.jpg,0.0,0.0,0,1.04e-05,0.5360404235399947,0.0,0,3.3437823320165637e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897773484937391
center_2025_02_21_19_54_43_358.jpg,0.0,0.0,0,5.97e-06,0.5360404235399947,0.0,0,1.894231913107338e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897774238392078
center_2025_02_21_19_54_43_430.jpg,0.0,0.0,0,1.95e-06,0.5360404235399947,0.0,0,5.7883853071115576e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897774922113937
center_2025_02_21_19_54_43_497.jpg,0.0,0.0,0,1.95e-06,0.5360404235399947,0.0,0,5.7883853071115576e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897774922113937
center_2025_02_21_19_54_43_566.jpg,0.0,0.0,0,7.3e-06,0.5360404235399947,0.0,0,2.3294242510642842e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897774012185591
center_2025_02_21_19_54_43_634.jpg,0.0,0.0,0,3.57e-06,0.5360404235399947,0.0,0,1.1089224310797666e-07,0.25971852329569356,-5.585571025582885,0.0,-4.8977746465842324
center_2025_02_21_19_54_43_703.jpg,0.0,0.0,0,4.08e-06,0.5360404235399947,0.0,0,1.2758006960106257e-07,0.25971852329569356,-5.585571025582885,0.0,-4.897774559843399
center_2025_02_21_19_54_43_773.jpg,0.0,0.0,0,1.07e-06,0.5360404235399947,0.0,0,2.9089172063437955e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897775071784394
center_2025_02_21_19_54_43_843.jpg,0.0,0.0,0,1.12e-06,0.5360404235399947,0.0,0,3.072523348432874e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897775063280391
center_2025_02_21_19_54_43_913.jpg,0.0,0.0,0,1.12e-06,0.5360404235399947,0.0,0,3.072523348432874e-08,0.25971852329569356,-5.585571025582885,0.0,-4.897775063280391
center_2025_02_21_19_54_43_981.jpg,0.0,0.1564641,0,0.04602098,0.5360404235399947,0.1564641,0,0.0015058570760493742,0.25971852329569356,-4.682372015921782,0.0,-4.889948002517789
center_2025_02_21_19_54_44_052.jpg,0.0,0.3840093,0,0.3221068,0.5360404235399947,0.3840093,0,0.010539724255189264,0.25971852329569356,-3.3688528169928422,0.0,-4.842991308411538
center_2025_02_21_19_54_44_119.jpg,0.0,0.5674666,0,0.6774189,0.5360404235399947,0.5674666,0,0.02216597263890296,0.25971852329569356,-2.3098338364401156,0.0,-4.782559803483288
center_2025_02_21_19_54_44_188.jpg,0.0,0.7454848,0,1.176578,0.5360404235399947,0.7454848,0,0.03849907156683415,0.25971852329569356,-1.282212407999649,0.0,-4.697662791499652
center_2025_02_21_19_54_44_261.jpg,-0.15,0.9928792,0,2.035542,0.42608867623080715,0.9928792,0,0.06660542881351461,-0.9094266730523372,0.1458875655770544,0.0,-4.5515701388734415
center_2025_02_21_19_54_44_330.jpg,-0.3,1.0,0,2.742923,0.31613692892161965,1.0,0,0.08975180409293734,-2.078571869400368,0.18699283833927152,0.0,-4.431258732682517
center_2025_02_21_19_54_44_398.jpg,-0.5000001,1.0,0,3.663049,0.16953452587487142,1.0,0,0.11985945711210823,-3.6374329106278727,0.18699283833927152,0.0,-4.274763643144021
center_2025_02_21_19_54_44_468.jpg,-0.6500001,1.0,0,4.343103,0.05958277856568385,1.0,0,0.14211165938255732,-4.806578106975904,0.18699283833927152,0.0,-4.159100014878966
center_2025_02_21_19_54_44_534.jpg,-0.5111421,1.0,0,5.262022,0.1613673100847449,1.0,0,0.1721798178790279,-3.724277015812605,0.18699283833927152,0.0,-4.002810211978466
center_2025_02_21_19_54_44_602.jpg,-0.3366936,1.0,0,5.961103,0.28924009268785694,1.0,0,0.19505460696258275,-2.3645728439118083,0.18699283833927152,0.0,-3.883910470323887
center_2025_02_21_19_54_44_674.jpg,-0.09067828,1.0,0,6.879742,0.469572188013383,1.0,0,0.22511360351509635,-0.44705531320498454,0.18699283833927152,0.0,-3.7276682898414815
center_2025_02_21_19_54_44_743.jpg,-0.05,1.0,0,7.559163,0.49938984110359885,1.0,0,0.24734509324795695,-0.12999654215365006,0.18699283833927152,0.0,-3.612112322257331
center_2025_02_21_19_54_44_812.jpg,-0.2,1.0,0,8.234483,0.38943809379441136,1.0,0,0.2694423932230761,-1.2991417385016808,0.18699283833927152,0.0,-3.497253853018186
center_2025_02_21_19_54_44_880.jpg,-0.4,1.0,0,9.104473,0.24283576404882792,1.0,0,0.2979095347342914,-2.858002000299055,0.18699283833927152,0.0,-3.349285897599476
center_2025_02_21_19_54_44_950.jpg,-0.5500001,1.0,0,9.732578,0.13288394343847554,1.0,0,0.3184619019096634,-4.027147976077217,0.18699283833927152,0.0,-3.2424577586113625
center_2025_02_21_19_54_45_021.jpg,-0.731285,1.0,0,10.53787,0.0,1.0,0,0.34481204538470284,-5.440137109446771,0.18699283833927152,0.0,-3.1054936432134346
center_2025_02_21_19_54_45_092.jpg,-0.5022507,1.0,0,11.41404,0.16788480985824428,1.0,0,0.3734814040875402,-3.654974765153879,0.18699283833927152,0.0,-2.956474592995373
center_2025_02_21_19_54_45_159.jpg,-0.3189861,1.0,0,12.19396,0.3022198964577065,1.0,0,0.3990013445551629,-2.2265552534829234,0.18699283833927152,0.0,-2.8238257489969816
center_2025_02_21_19_54_45_228.jpg,-0.1319248,1.0,0,12.59097,0.43933800838389403,1.0,0,0.4119919994493198,-0.7685431180321378,0.18699283833927152,0.0,-2.7563022625422158
center_2025_02_21_19_54_45_298.jpg,0.0,1.0,0,13.59768,0.5360404235399947,1.0,0,0.44493278730981883,0.25971852329569356,0.18699283833927152,0.0,-2.585080960688666
center_2025_02_21_19_54_45_368.jpg,-0.1,1.0,0,14.2307,0.46273925866720306,1.0,0,0.4656459793228644,-0.5197116076029937,0.18699283833927152,0.0,-2.4774168781829453
center_2025_02_21_19_54_45_436.jpg,-0.3,1.0,0,15.06669,0.31613692892161965,1.0,0,0.4930005990678739,-2.078571869400368,0.18699283833927152,0.0,-2.3352316449613135
center_2025_02_21_19_54_45_505.jpg,-0.45,1.0,0,15.60412,0.20618518161243207,1.0,0,0.5105859688564605,-3.2477170657483985,0.18699283833927152,0.0,-2.243825515832614
center_2025_02_21_19_54_45_575.jpg,-0.6834118,1.0,0,16.33138,0.035091613261881274,1.0,0,0.5343828094356009,-5.066998964021381,0.18699283833927152,0.0,-2.1201330880371096
center_2025_02_21_19_54_45_646.jpg,-0.5072351,1.0,0,16.99069,0.16423118659632485,1.0,0,0.5559562425437509,-3.6938246805983934,0.18699283833927152,0.0,-2.0079976006325304
center_2025_02_21_19_54_45_717.jpg,-0.2598104,1.0,0,17.83671,0.3455963738793351,1.0,0,0.5836390562097912,-1.7653220175127091,0.18699283833927152,0.0,-1.8641064643627605
center_2025_02_21_19_54_45_783.jpg,-0.07736993,1.0,0,18.39463,0.4793273635887312,1.0,0,0.6018948839686588,-0.3433260233795291,0.18699283833927152,0.0,-1.7692153947099984
center_2025_02_21_19_54_45_850.jpg,0.0,1.0,0,19.05567,0.5360404235399947,1.0,0,0.6235249248019715,0.25971852329569356,0.18699283833927152,0.0,-1.6567856687936269
center_2025_02_21_19_54_45_923.jpg,0.0,1.0,0,19.86264,0.5360404235399947,1.0,0,0.649929974498296,0.25971852329569356,0.18699283833927152,0.0,-1.5195361590472662
center_2025_02_21_19_54_45_990.jpg,0.0,1.0,0,20.43056,0.5360404235399947,1.0,0,0.6685130145413418,0.25971852329569356,0.18699283833927152,0.0,-1.4229442887483041
center_2025_02_21_19_54_46_057.jpg,0.0,1.0,0,21.23926,0.5360404235399947,1.0,0,0.6949746719628292,0.25971852329569356,0.18699283833927152,0.0,-1.2854005404901505
center_2025_02_21_19_54_46_124.jpg,0.0,1.0,0,21.86053,0.5360404235399947,1.0,0,0.7153033895419655,0.25971852329569356,0.18699283833927152,0.0,-1.1797348987437146
center_2025_02_21_19_54_46_196.jpg,0.0,1.0,0,22.64851,0.5360404235399947,1.0,0,0.7410870631106358,0.25971852329569356,0.18699283833927152,0.0,-1.0457152094244866
center_2025_02_21_19_54_46_264.jpg,0.0,1.0,0,23.22926,0.5360404235399947,1.0,0,0.760089916514282,0.25971852329569356,0.18699283833927152,0.0,-0.946941211896451
center_2025_02_21_19_54_46_334.jpg,0.0,1.0,0,24.01191,0.5360404235399947,1.0,0,0.7856991859354853,0.25971852329569356,0.18699283833927152,0.0,-0.8138280493216473
center_2025_02_21_19_54_46_400.jpg,0.0,1.0,0,24.59471,0.5360404235399947,1.0,0,0.8047691178573881,0.25971852329569356,0.18699283833927152,0.0,-0.7147053876611409
center_2025_02_21_19_54_46_470.jpg,0.0,1.0,0,25.17148,0.5360404235399947,1.0,0,0.8236417407719315,0.25971852329569356,0.18699283833927152,0.0,-0.6166083087902925
center_2025_02_21_19_54_46_540.jpg,-0.15,1.0,0,25.9281,0.42608867623080715,1.0,0,0.8483992766174191,-0.9094266730523372,0.18699283833927152,0.0,-0.48792233029754595
center_2025_02_21_19_54_46_607.jpg,-0.3,1.0,0,26.45553,0.31613692892161965,1.0,0,0.8656574341218275,-2.078571869400368,0.18699283833927152,0.0,-0.39821700181504605
center_2025_02_21_19_54_46_680.jpg,-0.3675504,1.0,0,27.11093,0.26662169884538933,1.0,0,0.8871029272268638,-2.6050800405429544,0.18699283833927152,0.0,-0.286746527463131
center_2025_02_21_19_54_46_752.jpg,-0.185973,1.0,0,27.66981,0.39972004819111784,1.0,0,0.9053901673650124,-1.1898110740405219,0.18699283833927152,0.0,-0.1916921809483338
center_2025_02_21_19_54_46_821.jpg,0.0,1.0,0,28.40834,0.5360404235399947,1.0,0,0.9295557761884218,0.25971852329569356,0.18699283833927152,0.0,-0.06608295082456223
center_2025_02_21_19_54_46_888.jpg,0.0,1.0,0,28.95928,0.5360404235399947,1.0,0,0.9475832097729331,0.25971852329569356,0.18699283833927152,0.0,0.02762095997715296
center_2025_02_21_19_54_46_960.jpg,0.0,1.0,0,29.6917,0.5360404235399947,1.0,0,0.9715488918907095,0.25971852329569356,0.18699283833927152,0.0,0.1521910009060967
center_2025_02_21_19_54_47_028.jpg,0.0,1.0,0,30.18521,0.5360404235399947,1.0,0,0.9876971453271857,0.25971852329569356,0.18699283833927152,0.0,0.23612721359668815
center_2025_02_21_19_54_47_099.jpg,-0.2,1.0,0,30.18046,0.38943809379441136,1.0,0,0.9875417194922009,-1.2991417385016808,0.18699283833927152,0.0,0.23531933328974317
center_2025_02_21_19_54_47_167.jpg,-0.3061209,1.0,0,30.17155,0.31165023792092095,1.0,0,0.9872501733469982,-2.1262800082825453,0.18699283833927152,0.0,0.2338039199139794
center_2025_02_21_19_54_47_240.jpg,-0.0695091,1.0,0,30.19119,0.4850894435474011,1.0,0,0.987892818273124,-0.28205634582080585,0.18699283833927152,0.0,0.23714429238311502
center_2025_02_21_19_54_47_312.jpg,0.0,1.0,0,30.18911,0.5360404235399947,1.0,0,0.9878247581180151,0.25971852329569356,0.18699283833927152,0.0,0.23679052584870564
center_2025_02_21_19_54_47_379.jpg,0.0,1.0,0,30.19012,0.5360404235399947,1.0,0,0.987857806558717,0.25971852329569356,0.18699283833927152,0.0,0.23696230671397192
center_2025_02_21_19_54_47_448.jpg,0.0,1.0,0,30.19025,0.5360404235399947,1.0,0,0.9878620603184113,0.25971852329569356,0.18699283833927152,0.0,0.23698441712237228
center_2025_02_21_19_54_47_515.jpg,-0.2,1.0,0,30.18134,0.38943809379441136,1.0,0,0.9875705141732086,-1.2991417385016808,0.18699283833927152,0.0,0.23546900374660848
center_2025_02_21_19_54_47_587.jpg,-0.1967733,1.0,0,30.18385,0.3918033024813617,1.0,0,0.9876526444565373,-1.273991866467973,0.18699283833927152,0.0,0.23589590470880473
center_2025_02_21_19_54_47_658.jpg,0.0,1.0,0,30.1893,0.5360404235399947,1.0,0,0.9878309751514144,0.25971852329569356,0.18699283833927152,0.0,0.2368228410609834
center_2025_02_21_19_54_47_729.jpg,0.0,1.0,0,30.19025,0.5360404235399947,1.0,0,0.9878620603184113,0.25971852329569356,0.18699283833927152,0.0,0.23698441712237228
center_2025_02_21_19_54_47_800.jpg,0.0,1.0,0,30.18977,0.5360404235399947,1.0,0,0.9878463541287708,0.25971852329569356,0.18699283833927152,0.0,0.23690277869135476
center_2025_02_21_19_54_47_870.jpg,-0.1,1.0,0,30.18913,0.46273925866720306,1.0,0,0.9878254125425834,-0.5197116076029937,0.18699283833927152,0.0,0.2367939274499979
center_2025_02_21_19_54_47_936.jpg,-0.2374764,1.0,0,30.17813,0.3619674560420244,1.0,0,0.9874654790299874,-1.5912440920777964,0.18699283833927152,0.0,0.23492304673917858
center_2025_02_21_19_54_48_005.jpg,-0.07199128,1.0,0,30.19094,0.48326997669316163,1.0,0,0.9878846379660197,-0.3014032046439469,0.18699283833927152,0.0,0.23710177236696042
center_2025_02_21_19_54_48_072.jpg,0.0,1.0,0,30.18979,0.5360404235399947,1.0,0,0.9878470085533392,0.25971852329569356,0.18699283833927152,0.0,0.23690618029264704
center_2025_02_21_19_54_48_141.jpg,0.0,1.0,0,30.19015,0.5360404235399947,1.0,0,0.9878587881955696,0.25971852329569356,0.18699283833927152,0.0,0.23696740911591033
center_2025_02_21_19_54_48_214.jpg,0.0,1.0,0,30.19025,0.5360404235399947,1.0,0,0.9878620603184113,0.25971852329569356,0.18699283833927152,0.0,0.23698441712237228
center_2025_02_21_19_54_48_284.jpg,0.0,1.0,0,30.19031,0.5360404235399947,1.0,0,0.9878640235921164,0.25971852329569356,0.18699283833927152,0.0,0.23699462192624968
center_2025_02_21_19_54_48_357.jpg,0.0,1.0,0,30.19001,0.5360404235399947,1.0,0,0.9878542072235911,0.25971852329569356,0.18699283833927152,0.0,0.2369435979068638
center_2025_02_21_19_54_48_426.jpg,0.0,1.0,0,30.19032,0.5360404235399947,1.0,0,0.9878643508044006,0.25971852329569356,0.18699283833927152,0.0,0.23699632272689583
center_2025_02_21_19_54_48_494.jpg,0.0,1.0,0,30.19027,0.5360404235399947,1.0,0,0.9878627147429798,0.25971852329569356,0.18699283833927152,0.0,0.23698781872366514
center_2025_02_21_19_54_48_560.jpg,0.0,1.0,0,30.18993,0.5360404235399947,1.0,0,0.9878515895253177,0.25971852329569356,0.18699283833927152,0.0,0.23692999150169414
center_2025_02_21_19_54_48_627.jpg,0.0,1.0,0,30.19035,0.5360404235399947,1.0,0,0.9878653324412531,0.25971852329569356,0.18699283833927152,0.0,0.23700142512883424
center_2025_02_21_19_54_48_695.jpg,-0.15,1.0,0,30.18428,0.42608867623080715,1.0,0,0.9876667145847571,-0.9094266730523372,0.18699283833927152,0.0,0.23596903913659154
center_2025_02_21_19_54_48_763.jpg,-0.3,1.0,0,30.16924,0.31613692892161965,1.0,0,0.987174587309353,-2.078571869400368,0.18699283833927152,0.0,0.23341103496470705
center_2025_02_21_19_54_48_834.jpg,-0.2480094,1.0,0,30.18592,0.35424664434597325,1.0,0,0.9877203773993622,-1.673341467765355,0.18699283833927152,0.0,0.23624797044256798
center_2025_02_21_19_54_48_904.jpg,-0.07229608,1.0,0,30.19105,0.48304655474262936,1.0,0,0.9878882373011456,-0.30377890768292604,0.18699283833927152,0.0,0.23712048117406853
center_2025_02_21_19_54_48_975.jpg,-0.05,1.0,0,30.1899,0.49938984110359885,1.0,0,0.9878506078884651,-0.12999654215365006,0.18699283833927152,0.0,0.23692488909975573
center_2025_02_21_19_54_49_047.jpg,-0.2,1.0,0,30.18506,0.38943809379441136,1.0,0,0.9876922371429229,-1.2991417385016808,0.18699283833927152,0.0,0.23610170158699492
center_2025_02_21_19_54_49_118.jpg,-0.2949354,1.0,0,30.17714,0.319849339717767,1.0,0,0.9874330850138539,-2.039096850990873,0.18699283833927152,0.0,0.23475466747520515
center_2025_02_21_19_54_49_188.jpg,-0.1012575,1.0,0,30.19208,0.4618174965189277,1.0,0,0.987921940166416,-0.5295129414990447,0.18699283833927152,0.0,0.2372956636406271
center_2025_02_21_19_54_49_255.jpg,0.0,1.0,0,30.18928,0.5360404235399947,1.0,0,0.9878303207268461,0.25971852329569356,0.18699283833927152,0.0,0.23681943945969114
center_2025_02_21_19_54_49_324.jpg,0.0,1.0,0,30.18996,0.5360404235399947,1.0,0,0.9878525711621702,0.25971852329569356,0.18699283833927152,0.0,0.23693509390363254
center_2025_02_21_19_54_49_395.jpg,-0.2,1.0,0,30.183,0.38943809379441136,1.0,0,0.9876248314123822,-1.2991417385016808,0.18699283833927152,0.0,0.2357513366538778
center_2025_02_21_19_54_49_465.jpg,-0.2835732,1.0,0,30.17546,0.32817796467294336,1.0,0,0.9873781133501119,-1.9505364406579024,0.18699283833927152,0.0,0.2344689329666436
center_2025_02_21_19_54_49_534.jpg,-0.03911763,1.0,0,30.19068,0.5073667450793661,1.0,0,0.987876130446631,-0.04517607141777059,0.18699283833927152,0.0,0.23705755155015912
center_2025_02_21_19_54_49_605.jpg,0.0,1.0,0,30.18957,0.5360404235399947,1.0,0,0.9878398098830873,0.25971852329569356,0.18699283833927152,0.0,0.23686876267843085
center_2025_02_21_19_54_49_673.jpg,0.0,1.0,0,30.19016,0.5360404235399947,1.0,0,0.9878591154078538,0.25971852329569356,0.18699283833927152,0.0,0.23696910991655645
center_2025_02_21_19_54_49_744.jpg,0.0,1.0,0,30.19028,0.5360404235399947,1.0,0,0.987863041955264,0.25971852329569356,0.18699283833927152,0.0,0.2369895195243113
center_2025_02_21_19_54_49_817.jpg,-0.15,1.0,0,30.18523,0.42608867623080715,1.0,0,0.987697799751754,-0.9094266730523372,0.18699283833927152,0.0,0.23613061519798043
center_2025_02_21_19_54_49_883.jpg,-0.1170093,1.0,0,30.18865,0.45027124363049525,1.0,0,0.9878097063529429,-0.6522872168579439,0.18699283833927152,0.0,0.2367122890189804
center_2025_02_21_19_54_49_950.jpg,0.0,1.0,0,30.18963,0.5360404235399947,1.0,0,0.9878417731567923,0.25971852329569356,0.18699283833927152,0.0,0.23687896748230827
center_2025_02_21_19_54_50_019.jpg,0.0,1.0,0,30.19052,0.5360404235399947,1.0,0,0.9878708950500842,0.25971852329569356,0.18699283833927152,0.0,0.23703033873981974
center_2025_02_21_19_54_50_086.jpg,-0.05,1.0,0,30.18988,0.49938984110359885,1.0,0,0.9878499534638967,-0.12999654215365006,0.18699283833927152,0.0,0.23692148749846287
center_2025_02_21_19_54_50_156.jpg,-0.25,1.0,0,30.17599,0.3527875113580155,1.0,0,0.9873954556011733,-1.6888568039510243,0.18699283833927152,0.0,0.23455907540089177
center_2025_02_21_19_54_50_225.jpg,-0.2674437,1.0,0,30.17795,0.3400010760611003,1.0,0,0.9874595892088722,-1.8248182576945988,0.18699283833927152,0.0,0.23489243232754695
center_2025_02_21_19_54_50_292.jpg,-0.04540407,1.0,0,30.19056,0.5027587113303369,1.0,0,0.9878722038992209,-0.09417447893863799,0.18699283833927152,0.0,0.23703714194240488
center_2025_02_21_19_54_50_359.jpg,0.0,1.0,0,30.18946,0.5360404235399947,1.0,0,0.9878362105479613,0.25971852329569356,0.18699283833927152,0.0,0.23685005387132277
center_2025_02_21_19_54_50_427.jpg,0.0,1.0,0,30.18999,0.5360404235399947,1.0,0,0.9878535527990228,0.25971852329569356,0.18699283833927152,0.0,0.23694019630557156
center_2025_02_21_19_54_50_497.jpg,0.0,1.0,0,30.19028,0.5360404235399947,1.0,0,0.987863041955264,0.25971852329569356,0.18699283833927152,0.0,0.2369895195243113
center_2025_02_21_19_54_50_565.jpg,0.0,1.0,0,30.19029,0.5360404235399947,1.0,0,0.9878633691675481,0.25971852329569356,0.18699283833927152,0.0,0.23699122032495742
center_2025_02_21_19_54_50_634.jpg,0.0,1.0,0,30.1903,0.5360404235399947,1.0,0,0.9878636963798323,0.25971852329569356,0.18699283833927152,0.0,0.23699292112560355
center_2025_02_21_19_54_50_700.jpg,0.0,1.0,0,30.19029,0.5360404235399947,1.0,0,0.9878633691675481,0.25971852329569356,0.18699283833927152,0.0,0.23699122032495742
center_2025_02_21_19_54_50_768.jpg,0.0,1.0,0,30.1903,0.5360404235399947,1.0,0,0.9878636963798323,0.25971852329569356,0.18699283833927152,0.0,0.23699292112560355
center_2025_02_21_19_54_50_838.jpg,-0.1,1.0,0,30.1877,0.46273925866720306,1.0,0,0.987778621185946,-0.5197116076029937,0.18699283833927152,0.0,0.2365507129575915
center_2025_02_21_19_54_50_908.jpg,-0.1916859,1.0,0,30.18099,0.3955324259431001,1.0,0,0.9875590617432625,-1.234339137988633,0.18699283833927152,0.0,0.23540947572399196
center_2025_02_21_19_54_50_976.jpg,0.0,1.0,0,30.18983,0.5360404235399947,1.0,0,0.9878483174024759,0.25971852329569356,0.18699283833927152,0.0,0.23691298349523218
center_2025_02_21_19_54_51_048.jpg,0.0,1.0,0,30.19012,0.5360404235399947,1.0,0,0.987857806558717,0.25971852329569356,0.18699283833927152,0.0,0.23696230671397192
center_2025_02_21_19_54_51_117.jpg,0.0,1.0,0,30.19027,0.5360404235399947,1.0,0,0.9878627147429798,0.25971852329569356,0.18699283833927152,0.0,0.23698781872366514
center_2025_02_21_19_54_51_185.jpg,0.0,1.0,0,30.18964,0.5360404235399947,1.0,0,0.9878421003690765,0.25971852329569356,0.18699283833927152,0.0,0.2368806682829544
center_2025_02_21_19_54_51_254.jpg,0.0,1.0,0,30.19028,0.5360404235399947,1.0,0,0.987863041955264,0.25971852329569356,0.18699283833927152,0.0,0.2369895195243113
center_2025_02_21_19_54_51_324.jpg,-0.05,1.0,0,30.1898,0.49938984110359885,1.0,0,0.9878473357656234,-0.12999654215365006,0.18699283833927152,0.0,0.23690788109329378
center_2025_02_21_19_54_51_393.jpg,-0.25,1.0,0,30.175,0.3527875113580155,1.0,0,0.9873630615850397,-1.6888568039510243,0.18699283833927152,0.0,0.23439069613691835
center_2025_02_21_19_54_51_460.jpg,-0.2098878,1.0,0,30.18476,0.38219022121411944,1.0,0,0.9876824207743976,-1.3762102309846813,0.18699283833927152,0.0,0.23605067756760906
center_2025_02_21_19_54_51_527.jpg,-0.03076261,1.0,0,30.19033,0.5134910720647208,1.0,0,0.9878646780166848,0.019945471904840917,0.18699283833927152,0.0,0.23699802352754196
center_2025_02_21_19_54_51_597.jpg,0.0,1.0,0,30.18974,0.5360404235399947,1.0,0,0.9878453724919183,0.25971852329569356,0.18699283833927152,0.0,0.23689767628941635
center_2025_02_21_19_54_51_667.jpg,0.0,1.0,0,30.19015,0.5360404235399947,1.0,0,0.9878587881955696,0.25971852329569356,0.18699283833927152,0.0,0.23696740911591033
center_2025_02_21_19_54_51_741.jpg,0.0,1.0,0,30.19027,0.5360404235399947,1.0,0,0.9878627147429798,0.25971852329569356,0.18699283833927152,0.0,0.23698781872366514
center_2025_02_21_19_54_51_811.jpg,-0.15,1.0,0,30.18521,0.42608867623080715,1.0,0,0.9876971453271857,-0.9094266730523372,0.18699283833927152,0.0,0.23612721359668815
center_2025_02_21_19_54_51_883.jpg,0.0,1.0,0,30.19024,0.5360404235399947,1.0,0,0.9878617331061271,0.25971852329569356,0.18699283833927152,0.0,0.23698271632172613
center_2025_02_21_19_54_51_951.jpg,0.0,1.0,0,30.1903,0.5360404235399947,1.0,0,0.9878636963798323,0.25971852329569356,0.18699283833927152,0.0,0.23699292112560355
